"","Actor1CountryCode","Actor2CountryCode","AvgTone","NumArticles","SQLDATE","Year","Actor1Geo_Lat","Actor1Geo_Long","ActionGeo_CountryCode","EventCode","EventRootCode","Actor1Geo_CountryCode","Actor2Geo_CountryCode","SOURCEURL"
"1310","SYR","GBR","-1.0989010989011","2","20160618","2016","35","38","SY","193","19","SY","UK","http://files.heraldscotland.com/politics/14564624.David_Mundell__I_received_death_threat_after_Syria_airstrike_vote/"
"1311","SYR","GBR","-6.53409090909091","3","20160618","2016","35","38","SY","190","19","SY","UK","https://www.theguardian.com/uk-news/2016/jun/18/thomas-mair-charged-with-of-mp-jo-cox"
"1312","GBR","GBR","-6.53409090909091","3","20160618","2016","35","38","SY","190","19","SY","UK","https://www.theguardian.com/uk-news/2016/jun/18/thomas-mair-charged-with-of-mp-jo-cox"
"1313","SYR","GBR","-4.65949820788531","3","20160618","2016","35","38","SY","190","19","SY","UK","http://www.thejournal.ie/readme/racist-rhetoric-jo-cox-murder-2829666-Jun2016/"
"1314","GBR","GBR","-4.31436037264258","4","20160618","2016","35","38","SY","182","18","SY","UK","http://www.fox8live.com/story/32251997/man-charged-with-murdering-british-lawmaker-due-in-court"
"1315","SYR","GBR","-5.96330275229358","3","20160618","2016","35","38","SY","190","19","SY","UK","http://www.msn.com/en-nz/news/world/thomas-mair-charged-with-murder-of-mp-jo-cox/ar-AAhgbbw"
"1316","GBR","GBR","-5.96330275229358","3","20160618","2016","35","38","SY","190","19","SY","UK","http://www.msn.com/en-nz/news/world/thomas-mair-charged-with-murder-of-mp-jo-cox/ar-AAhgbbw"
"1317","IRL","GBR","-5.625","2","20160618","2016","35","38","SY","190","19","SY","UK","http://english.cri.cn/12394/2016/06/18/4161s931282.htm"
"1318",NA,NA,"-5.47293867580343","4","20160618","2016","35","38","SY","190","19","SY","RS","http://www.asianage.com/international/dissident-us-diplomats-criticise-barack-obama-syria-policy-874"
"1319","SYR","RUS","-4.81540930979133","5","20160618","2016","35","38","SY","190","19","SY","RS","http://thevillagessuntimes.com/2016/06/18/us-diplomats-demand-action-against-assad/"
"1320","SYR","SYR","-9.47368421052632","1","20160618","2016","35","38","SY","190","19","SY","RS","http://sputniknews.com/middleeast/20160618/1041574725/russia-syria-dont-attack-opposition.html"
"1321","SYR",NA,"-1.77065767284992","2","20160618","2016","35","38","SY","190","19","SY","RS","http://www.pakistantoday.com.pk/2016/06/18/comment/the-ise-shima-summit/"
"1322","RUS",NA,"-1.70068027210885","1","20160618","2016","35","38","SY","195","19","SY","RS","http://sputniknews.com/analysis/20160618/1041546079/ansar-counter-russia-syria-operation.html"
"1323",NA,NA,"-1.92304627459832","162","20160618","2016","35","38","SY","190","19","SY","SA","http://indianexpress.com/article/world/world-news/barack-obama-saudi-prince-us-washington-isil-2859954/"
"1324",NA,"SAU","-0.49586776859504","2","20160618","2016","35","38","SY","190","19","SY","SA","http://gulfnews.com/news/gulf/saudi-arabia/us-backs-saudi-arabia-push-for-yemen-settlement-1.1848069"
"1325","SYR",NA,"-7.07070707070707","2","20160618","2016","35","38","SY","182","18","SY","SA","http://www.digitaljournal.com/topic/Cluster+bombs"
"1326",NA,"SAU","-0.34843205574913","2","20160618","2016","35","38","SY","190","19","SY","SA","http://m.gulfnews.com/news/gulf/saudi-arabia/us-backs-saudi-arabia-push-for-yemen-settlement-1.1848069"
"1327",NA,"IRQ","-4.66988727858293","4","20160618","2016","35","38","SY","194","19","SY","IZ","http://www.newstoday.com.bd/index.php?option=details&news_id=2445197&date=2016-06-19"
"1328",NA,NA,"-6.56934306569343","2","20160618","2016","39","35","SY","190","19","TU",NA,"http://en.republika.co.id/berita/en/speak-out/16/06/19/o8zobs-the-claim-of-baghdadis-death-the-end-of-isis"
"1329","TUR","SYR","-9.27835051546392","2","20160618","2016","39","35","SY","195","19","TU","SY","http://www.hurriyetdailynews.com/turkish-shelling-coalition-airstrikes-kill-13-isil-militants-in-syria.aspx?pageID=238&nid=100640&NewsCatID=352"
"1330","TUR","SYR","-9.27835051546392","2","20160618","2016","39","35","SY","195","19","TU","SY","http://www.hurriyetdailynews.com/turkish-shelling-coalition-airstrikes-kill-13-isil-militants-in-syria.aspx?pageID=238&nid=100640&NewsCatID=352"
"1331","SYR",NA,"-6.56934306569343","1","20160618","2016","39","35","SY","190","19","TU","SY","http://en.republika.co.id/berita/en/speak-out/16/06/19/o8zobs-the-claim-of-baghdadis-death-the-end-of-isis"
"1332",NA,NA,"-6.74486803519061","1","20160618","2016","39","35","SY","192","19","TU","SY","http://www.israelherald.com/index.php/sid/245084409"
"1333",NA,"SYR","-5.28401585204756","6","20160618","2016","39","35","SY","192","19","TU","SY","http://news.xinhuanet.com/english/2016-06/18/c_135447203.htm"
"1334","ISR",NA,"-4.97034560290962","5","20160618","2016","39","35","SY","192","19","TU","SY","http://www.israelherald.com/index.php/sid/245089781"
"1335",NA,NA,"-5.08682621274886","5","20160618","2016","39","35","SY","192","19","TU","SY","http://www.israelherald.com/index.php/sid/245084411"
"1336","GBR","SYR","-2.87081339712919","2","20160618","2016","54","-2","SY","073","07","UK","SY","http://blackholezoo.com/hms-bulwark-joins-rescue-opps-in-mediterranean-sea-after-900-refugees-drowned/"
"1337","GBR","AFR","-2.87081339712919","2","20160618","2016","54","-2","SY","073","07","UK","SY","http://blackholezoo.com/hms-bulwark-joins-rescue-opps-in-mediterranean-sea-after-900-refugees-drowned/"
"1338","GBR",NA,"-5.17578098361405","13","20160618","2016","54","-2","SY","192","19","UK","UK","http://www.business-standard.com/article/news-ians/al-qaeda-linked-rebels-capture-three-towns-in-syria-s-aleppo-116061800359_1.html"
"1339","GBR","SYR","-5.17578098361405","104","20160618","2016","54","-2","SY","192","19","UK","SY","http://www.business-standard.com/article/news-ians/al-qaeda-linked-rebels-capture-three-towns-in-syria-s-aleppo-116061800359_1.html"
"1340","GBR",NA,"-5.17578098361405","13","20160618","2016","54","-2","SY","192","19","UK","SY","http://www.business-standard.com/article/news-ians/al-qaeda-linked-rebels-capture-three-towns-in-syria-s-aleppo-116061800359_1.html"
"1341","USA",NA,"-6.0377358490566","4","20160618","2016","38","-97","SY","192","19","US","SY","http://newsinfilm.com/2016/06/18/isis-has-18000-22000-fighters-in-iraq-and-syria-cia-director/"
"1342","AUS",NA,"-5.48223350253807","2","20160618","2016","15","48","SY","194","19","YM","SY","http://www.thejournal.ie/kunduz-bombing-hospital-kathleen-thomas-2827896-Jun2016/"
"1343","USA",NA,"-5.07900677200903","4","20160618","2016","28.5383","-81.3792","SY","186","18","US",NA,"http://www.meforum.org/6077/why-jihadists-kill-gays"
"1344",NA,"SYR","-7.67618054301843","12","20150619","2015","26.7056","-80.0364","SY","1831","18","US","SY","http://lubbockonline.com/filed-online/2016-06-17/malkin-central-florida-provides-home-disney-world-radical-islam"
"1345",NA,"SYR","-5.83333333333333","2","20160618","2016","36.078","41.0222","SY","190","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950329000788"
"1346","RUS",NA,"-6.95372733731547","4","20160618","2016","38.8951","-77.0364","SY","195","19","US",NA,"http://www.manilatimes.net/breaking_news/russia-slams-us-diplomats-calls-to-strike-syrias-assad/"
"1347","RUS",NA,"-4.53720508166969","8","20160618","2016","38.8951","-77.0364","SY","0356","03","US",NA,"http://billsinsider.com/2016/06/18/197672-u-s-diplomats-want-washington-to-strike-syrias-assad/"
"1348","SYR",NA,"-6.09357997823721","4","20160618","2016","38.8951","-77.0364","SY","190","19","US",NA,"http://hqcomoxvalley.com/2016/06/carter-hits-russia-for-attacking-us-backed-syrian-rebels/"
"1349","USA","SYR","-4.4173479163121","8","20160618","2016","38.8951","-77.0364","SY","190","19","US","SY","http://www.theuknews.com/index.php/sid/245068263"
"1350",NA,"SYR","0.0276712862525234","6","20160618","2016","38.8951","-77.0364","SY","190","19","US","SY","http://www.qatar-tribune.com/news-details/id/8262"
"1351","USA","SYR","-3.50467994645879","20","20160618","2016","38.8951","-77.0364","SY","190","19","US","SY","http://www.newdelhitimes.com/internal-us-memo-critical-of-syria-policy-draws-50-plus-signatures123/"
"1352","USA","SYR","-4.12819726300316","2","20160618","2016","38.8951","-77.0364","SY","190","19","US","SY","http://www.middleeaststar.com/index.php/sid/245091195"
"1353","USA","SYR","-4.48318804483188","1","20160618","2016","38.8951","-77.0364","SY","190","19","US","SY","http://www.arabherald.com/index.php/sid/245084123"
"1354",NA,"USA","-3.77142857142857","2","20160618","2016","38.8951","-77.0364","SY","190","19","US","SY","http://www.newsnow.in/news/barack-obama-despite-dissent-on-syria-not-shifting-toward-strikes-on-bashar-al-assad"
"1355","CAN","SYR","0.69084628670121","2","20160618","2016","49.8833","-124.55","SY","073","07","CA","SY","http://www.prpeak.com/news/syrian-refugees-to-arrive-in-powell-river-1.2281970"
"1356","CAN","SYR","0.69084628670121","1","20160618","2016","49.8833","-124.55","SY","073","07","CA","CA","http://www.prpeak.com/news/syrian-refugees-to-arrive-in-powell-river-1.2281970"
"1357","TUR","EUR","-7.33008060901125","248","20160618","2016","39.9272","32.8644","SY","073","07","TU","SY","http://www.wcnc.com/news/nation-now/un-chief-calls-for-more-aid-for-greece-as-it-struggles-with-migrants/248461919"
"1358",NA,"SYR","-7.54716981132076","2","20160618","2016","33.0833","43.4833","SY","192","19","IZ","SY","http://www.nytimes.com/interactive/2016/06/18/world/middleeast/isis-control-places-cities.html"
"1359",NA,NA,"-3.90798226164079","4","20160618","2016","41.0186","28.9647","SY","202","20","TU","SY","http://aina.org/news/20160617205244.htm"
"1360","TUR",NA,"-3.90798226164079","8","20160618","2016","41.0186","28.9647","SY","202","20","TU","SY","http://aina.org/news/20160617205244.htm"
"1361","TUR",NA,"-1.301775147929","2","20160618","2016","36.7161","37.115","SY","194","19","TU",NA,"http://www.veteranstoday.com/2016/06/17/turkey-to-install-new-air-defense-systems-on-syria-border/"
"1362","TUR",NA,"-1.301775147929","2","20160618","2016","36.7161","37.115","SY","194","19","TU","SY","http://www.veteranstoday.com/2016/06/17/turkey-to-install-new-air-defense-systems-on-syria-border/"
"1363","TUR","SYR","-7.2392336662846","20","20160618","2016","36.7161","37.115","SY","194","19","TU","SY","http://www.dailysabah.com/war-on-terror/2016/06/18/turkish-military-coalition-airstrikes-kill-13-daesh-terrorists-in-northern-syria"
"1364","TUR",NA,"-8.38709677419355","4","20160618","2016","36.7161","37.115","SY","195","19","TU","SY","http://www.dailysabah.com/war-on-terror/2016/06/18/turkish-military-coalition-airstrikes-kill-13-daesh-terrorists-in-northern-syria"
"1365",NA,"SYR","-4.81220657276995","6","20160618","2016","37.1671","38.7939","SY","185","18","TU","SY","http://therightscoop.com/american-suffers-gruesome-death-in-turkey-isis-claims-responsibility/"
"1366",NA,"SYR","-4.81220657276995","2","20160618","2016","37.1671","38.7939","SY","185","18","TU","SY","http://therightscoop.com/american-suffers-gruesome-death-in-turkey-isis-claims-responsibility/"
"1367",NA,NA,"-6.70944557782248","5","20160618","2016","31.9761","34.8889","SY","192","19","IS","SY","http://www.israelherald.com/index.php/sid/245084177"
"1368","ISR",NA,"-6.8461907257795","4","20160618","2016","31.9761","34.8889","SY","192","19","IS","SY","http://www.israelherald.com/index.php/sid/245084177"
"1369","LBN",NA,"-5.91152351030406","4","20160618","2016","31.9761","34.8889","SY","180","18","IS","SY","http://www.israelherald.com/index.php/sid/245089715"
"1370","LBN","RUS","-7.27918026064424","96","20160618","2016","33.8719","35.5097","SY","195","19","LE","RS","http://www.wthr.com/story/32244945/2-syrian-media-activists-seriously-wounded-in-explosion"
"1371","LBN","SYR","-6.39175257731959","1","20160618","2016","33.8719","35.5097","SY","186","18","LE","SY","http://www.worldbulletin.net/tag/131/lebanon-hezbollah-syria"
"1372","LBN","SYR","-11.4337568058076","4","20160618","2016","33.8719","35.5097","SY","190","19","LE","SY","http://news.xinhuanet.com/english/2016-06/18/c_135447271.htm"
"1373",NA,"SYR","-6.22009569377991","7","20160618","2016","33.8719","35.5097","SY","190","19","LE","SY","http://omanobserver.om/syrian-rebels-shell-kurdish-area-of-aleppo-capture-three-villages/"
"1374","LBN","SYR","-8.40562590322385","9","20160618","2016","33.8719","35.5097","SY","190","19","LE","SY","http://news.xinhuanet.com/english/2016-06/18/c_135447271.htm"
"1375","LBN",NA,"-5.43007142852505","9","20160618","2016","33.8719","35.5097","SY","190","19","LE","SY","http://hosted.ap.org/dynamic/stories/M/ML_SYRIA?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-06-18-09-22-21"
"1376","LBN","SYR","-7.56302521008404","6","20160618","2016","33.8719","35.5097","SY","190","19","LE","SY","http://thepeninsulaqatar.com/news/middle-east/385326/hezbollah-denies-clashes-with-syrian-regime-forces"
"1377","LBN","RUS","-6.5909090909091","8","20160618","2016","33.8719","35.5097","SY","195","19","LE","RS","http://www.arkansasonline.com/news/2016/jun/18/government-airstrikes-on-syria-s-aleppo/"
"1378","GRC","SYR","-7.64044943820224","8","20160618","2016","39.1667","26.25","SY","073","07","GR","SY","http://reliefweb.int/report/greece/lesbos-ban-says-nightmare-not-over-urging-europe-take-humane-approach"
"1379","VEN","SYR","-4.70588235294118","1","20160618","2016","10.5","-66.9167","SY","190","19","VE","SY","http://venezuelanalysis.com/tag/israel"
"1380","USA",NA,"-4.24242424242424","4","20160618","2016","34.0522","-118.244","SY","193","19","US",NA,"http://yamazaj.com/2016/06/18/brock-lesnar-appears-on-espn-announces-his-opponent-for-ufc/"
"1381","CHN","SYR","-11.4337568058076","2","20160618","2016","15","115","SY","190","19","BX","SY","http://news.xinhuanet.com/english/2016-06/18/c_135447271.htm"
"1382","BEL","FRA","-6.21333234583054","2","20160618","2016","48.8667","2.33333","SY","190","19","FR","SY","http://www.opednews.com/articles/51-US-Diplomats-Are-Wrong-by-Ann-Wright-Assad_Chaos_Diplomats_Regime-Change-160618-610.html"
"1383","BEL",NA,"-9.83865038782894","32","20160618","2016","50.8333","4.33333","SY","190","19","BE",NA,"http://www.kpax.com/story/32252018/belgian-police-arrest-12-in-overnight-raids"
"1384","BEL","BEL","-9.83865038782894","18","20160618","2016","50.8333","4.33333","SY","190","19","BE","BE","http://www.kpax.com/story/32252018/belgian-police-arrest-12-in-overnight-raids"
"1385","PHL","SYR","-4.25531914893617","2","20160618","2016","14.6042","120.982","SY","190","19","RP","SY","http://www.manilatimes.net/police-probe-far-right-links-in-british-mp-slay/268544/"
"1386",NA,"SYR","-5.64516129032258","4","20160618","2016","33.5","36.3833","SY","192","19","SY","SY","http://www.veteranstoday.com/2016/06/18/syria-terrorists-crushed-outside-damascus/"
"1387","SYR",NA,"-7.18954248366013","2","20160618","2016","33.5","36.3833","SY","190","19","SY","SY","http://en.abna24.com/service/middle-east-west-asia/archive/2016/06/18/760865/story.html"
"1388","SYR",NA,"-7.18954248366013","2","20160618","2016","33.5","36.3833","SY","190","19","SY","SY","http://en.abna24.com/service/middle-east-west-asia/archive/2016/06/18/760865/story.html"
"1389",NA,"SYR","-4.76167416290339","8","20160618","2016","33.5","36.3833","SY","193","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950329000354"
"1390",NA,"SYR","-3.94879860502268","8","20160618","2016","33.5","36.3833","SY","193","19","SY","IR","http://en.farsnews.com/newstext.aspx?nn=13950329000537"
"1391",NA,NA,"-8.21448944666287","2","20160618","2016","35.7833","39.6","SY","193","19","SY",NA,"http://www.theintelligencer.net/news/national-news/2016/06/islamic-state-group-targets-homosexuals-with-brutal-public-executions/"
"1392",NA,NA,"-8.21448944666287","2","20160618","2016","35.7833","39.6","SY","182","18","SY",NA,"http://www.theintelligencer.net/news/national-news/2016/06/islamic-state-group-targets-homosexuals-with-brutal-public-executions/"
"1393",NA,"USA","-8.21448944666287","4","20160618","2016","35.7833","39.6","SY","193","19","SY","SY","http://www.theintelligencer.net/news/national-news/2016/06/islamic-state-group-targets-homosexuals-with-brutal-public-executions/"
"1394",NA,NA,"-3.50877192982456","10","20160618","2016","35.5148","35.7768","SY","193","19","SY",NA,"http://www.wjbc.com/news/russia-bombs-u-s-backed-syrian-rebels-near-jordan-border/"
"1395","USA","SYR","-4.12819726300316","2","20160618","2016","35.5148","35.7768","SY","190","19","SY","US","http://www.middleeaststar.com/index.php/sid/245091195"
"1396",NA,"BEL","-8.33333333333334","16","20160618","2016","35.5148","35.7768","SY","190","19","SY","BE","http://www.russiaherald.com/index.php/sid/245089829"
"1397","RUS",NA,"-2.3372287145242","2","20160618","2016","35.5148","35.7768","SY","195","19","SY","SY","http://m.wcyb.com/politics/russia-bombs-usbacked-syrian-rebels/40110688"
"1398",NA,"SYR","3.24631643408551","16","20160618","2016","35.5148","35.7768","SY","0333","03","SY","SY","http://www.china.org.cn/world/Off_the_Wire/2016-06/18/content_38694475.htm"
"1399","RUS","SYR","-1.68185486126025","174","20160618","2016","35.5148","35.7768","SY","195","19","SY","SY","http://www.seattletimes.com/nation-world/russias-defense-minister-visits-russian-air-base-in-syria/"
"1400","RUS","SYR","-2.55246759841285","9","20160618","2016","35.5148","35.7768","SY","195","19","SY","SY","http://kdhnews.com/news/world/russia-s-defense-minister-visits-syria-meets-assad/article_1b70ec3c-7ecd-53cf-bf75-24fbd2f737ad.html"
"1401",NA,"SYR","-7.54716981132076","8","20160618","2016","35.0209","40.4535","SY","192","19","SY","SY","http://www.nytimes.com/interactive/2016/06/18/world/middleeast/isis-control-places-cities.html"
"1402",NA,"SYR","-7.18954248366013","4","20160618","2016","33.5115","36.4251","SY","190","19","SY","SY","http://en.abna24.com/service/middle-east-west-asia/archive/2016/06/18/760865/story.html"
"1403","SYR",NA,"-7.18954248366013","4","20160618","2016","33.5115","36.4251","SY","190","19","SY","SY","http://en.abna24.com/service/middle-east-west-asia/archive/2016/06/18/760865/story.html"
"1404",NA,"SYR","-7.18954248366013","4","20160618","2016","33.5115","36.4251","SY","190","19","SY","SY","http://en.abna24.com/service/middle-east-west-asia/archive/2016/06/18/760865/story.html"
"1405","IRN",NA,"-6.83060109289617","2","20160618","2016","33.1259","35.8246","SY","1056","10","SY",NA,"http://en.farsnews.com/newstext.aspx?nn=13950329000224"
"1406",NA,NA,"-4.37824670497938","3","20160618","2016","35.95","39.0167","SY","190","19","SY",NA,"http://www.middleeasteye.net/news/after-retaking-fallujah-city-centre-iraq-forces-push-ahead-mosul-76018638"
"1407","IRQ",NA,"-4.47038268820447","5","20160618","2016","35.95","39.0167","SY","190","19","SY",NA,"http://www.middleeasteye.net/news/after-retaking-fallujah-city-centre-iraq-forces-push-ahead-mosul-76018638"
"1408",NA,NA,"-3.83852383937077","99","20160618","2016","35.95","39.0167","SY","195","19","SY",NA,"http://en.farsnews.com/newstext.aspx?nn=13950329001012"
"1409",NA,NA,"-3.83852383937077","197","20160618","2016","35.95","39.0167","SY","190","19","SY",NA,"http://en.farsnews.com/newstext.aspx?nn=13950329001012"
"1410",NA,NA,"-3.52504638218924","1","20160618","2016","35.95","39.0167","SY","192","19","SY",NA,"http://reliefweb.int/report/syrian-arab-republic/turkey-syria-flash-update-developments-eastern-aleppo-menbij-16-june"
"1411","SYR",NA,"-3.52504638218924","1","20160618","2016","35.95","39.0167","SY","192","19","SY",NA,"http://reliefweb.int/report/syrian-arab-republic/turkey-syria-flash-update-developments-eastern-aleppo-menbij-16-june"
"1412","SYR",NA,"-4.99551807149667","19","20160618","2016","35.95","39.0167","SY","190","19","SY",NA,"http://en.farsnews.com/newstext.aspx?nn=13950329000593"
"1413","SYR","USA","-6.27705627705628","2","20160618","2016","35.95","39.0167","SY","186","18","SY","US","http://solonews.net/449575/news/richard-armitage-plans-to-vote-for-hillary-clinton.html"
"1414",NA,"IRQ","-4.71311475409836","6","20160618","2016","35.95","39.0167","SY","190","19","SY","IZ","https://www.greenleft.org.au/node/61962"
"1415","SYR",NA,"-6.56934306569343","2","20160618","2016","35.95","39.0167","SY","190","19","SY","TU","http://en.republika.co.id/berita/en/speak-out/16/06/19/o8zobs-the-claim-of-baghdadis-death-the-end-of-isis"
"1416",NA,"USA","-5.07900677200903","2","20160618","2016","35.95","39.0167","SY","190","19","SY","US","http://www.meforum.org/6077/why-jihadists-kill-gays"
"1417","USA",NA,"-6.27705627705628","2","20160618","2016","35.95","39.0167","SY","190","19","SY","US","http://solonews.net/449575/news/richard-armitage-plans-to-vote-for-hillary-clinton.html"
"1418","SYR",NA,"-5.83333333333333","2","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950329000788"
"1419","TUR",NA,"-4.26136363636363","5","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","http://bsccomment.com/2016/06/18/russia-strikes-usbacked-rebels-in-syria.html"
"1420",NA,"SYR","-6.56934306569343","1","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","http://en.republika.co.id/berita/en/speak-out/16/06/19/o8zobs-the-claim-of-baghdadis-death-the-end-of-isis"
"1421","PGS",NA,"-4.26136363636363","2","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","http://bsccomment.com/2016/06/18/russia-strikes-usbacked-rebels-in-syria.html"
"1422","SYR",NA,"-7.8047088115047","5","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","http://www.islamicinvitationturkey.com/2016/06/18/syria-in-last-24-hours-jeish-al-fatahs-attacks-on-army-positions-repelled-in-aleppo-province/"
"1423","SYR","IRQ","-4.37824670497938","4","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","http://www.middleeasteye.net/news/after-retaking-fallujah-city-centre-iraq-forces-push-ahead-mosul-76018638"
"1424",NA,"SYR","-7.2463768115942","2","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","http://www.joshualandis.com/blog/islamic-state-losing-still-hopes-win/"
"1425","SYR",NA,"-7.40351192023754","13","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950329000593"
"1426","IRQ","SYR","-4.37824670497938","4","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","http://www.middleeasteye.net/news/after-retaking-fallujah-city-centre-iraq-forces-push-ahead-mosul-76018638"
"1427","SYR",NA,"-9.04007455731597","6","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","http://www.islamicinvitationturkey.com/2016/06/18/syria-in-last-24-hours-jeish-al-fatahs-attacks-on-army-positions-repelled-in-aleppo-province/"
"1428",NA,"IRQ","-4.37824670497938","12","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","http://www.middleeasteye.net/news/after-retaking-fallujah-city-centre-iraq-forces-push-ahead-mosul-76018638"
"1429",NA,"SYR","-3.52504638218924","2","20160618","2016","35.95","39.0167","SY","192","19","SY","SY","http://reliefweb.int/report/syrian-arab-republic/turkey-syria-flash-update-developments-eastern-aleppo-menbij-16-june"
"1430",NA,"SYR","-4.71311475409836","10","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","https://www.greenleft.org.au/node/61962"
"1431","SYR",NA,"-7.40351192023754","30","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950329000214"
"1432",NA,"IRQ","-4.71311475409836","4","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","https://www.greenleft.org.au/node/61962"
"1433","SYR",NA,"-7.90513833992094","2","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","http://www.islamicinvitationturkey.com/2016/06/18/raqqa-isil-military-hardware-sustains-major-damage-in-syrian-ground-air-attacks/"
"1434",NA,"SYR","-3.52504638218924","2","20160618","2016","35.95","39.0167","SY","192","19","SY","SY","http://reliefweb.int/report/syrian-arab-republic/turkey-syria-flash-update-developments-eastern-aleppo-menbij-16-june"
"1435",NA,"SYR","-7.2463768115942","1","20160618","2016","35.95","39.0167","SY","190","19","SY","SY","http://www.joshualandis.com/blog/islamic-state-losing-still-hopes-win/"
"1436","GBR",NA,"-7.84753363228699","4","20160618","2016","32.709","36.5695","SY","190","19","SY",NA,"http://www.arabherald.com/index.php/sid/245083949"
"1437","SYR",NA,"-5.21739130434783","2","20160618","2016","32.709","36.5695","SY","193","19","SY",NA,"http://www.islamicinvitationturkey.com/2016/06/18/tens-of-isil-military-vehicles-hit-by-syrian-armys-heavy-fire-in-sweida/"
"1438","SYR",NA,"-5.21739130434783","6","20160618","2016","32.709","36.5695","SY","193","19","SY",NA,"http://www.islamicinvitationturkey.com/2016/06/18/tens-of-isil-military-vehicles-hit-by-syrian-armys-heavy-fire-in-sweida/"
"1439",NA,"SYR","-8.39002267573697","3","20160618","2016","32.709","36.5695","SY","180","18","SY","SY","http://www.arabherald.com/index.php/sid/245084177"
"1440",NA,"SYR","-4.47142182156108","201","20160618","2016","32.709","36.5695","SY","193","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950329000292"
"1441","SYR",NA,"-13.4680134680134","5","20160618","2016","32.709","36.5695","SY","190","19","SY","SY","http://www.arabherald.com/index.php/sid/245054769"
"1442",NA,NA,"-13.4680134680134","5","20160618","2016","32.709","36.5695","SY","190","19","SY","SY","http://www.arabherald.com/index.php/sid/245054769"
"1443","SYR","SYR","-5.21739130434783","2","20160618","2016","32.709","36.5695","SY","193","19","SY","SY","http://www.islamicinvitationturkey.com/2016/06/18/tens-of-isil-military-vehicles-hit-by-syrian-armys-heavy-fire-in-sweida/"
"1444",NA,"SYR","-8.39002267573697","5","20160618","2016","32.709","36.5695","SY","180","18","SY","SY","http://www.arabherald.com/index.php/sid/245084177"
"1445","SYR",NA,"-3.52504638218924","1","20160618","2016","35.8469","38.5443","SY","192","19","SY",NA,"http://reliefweb.int/report/syrian-arab-republic/turkey-syria-flash-update-developments-eastern-aleppo-menbij-16-june"
"1446",NA,"SYR","-4.41249380267725","4","20160618","2016","35.8469","38.5443","SY","190","19","SY","SY","https://fabiusmaximus.com/2016/06/18/stratfor-looks-at-isis-in-syria-97635/"
"1447",NA,"SYR","-4.41249380267725","1","20160618","2016","35.8469","38.5443","SY","190","19","SY","SY","https://fabiusmaximus.com/2016/06/18/stratfor-looks-at-isis-in-syria-97635/"
"1448",NA,"SYR","-5.68415250993635","8","20160618","2016","35.4073","36.8233","SY","190","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950329000357"
"1449",NA,NA,"-4.41249380267725","5","20160618","2016","36.5866","37.0463","SY","192","19","SY","SY","https://fabiusmaximus.com/2016/06/18/stratfor-looks-at-isis-in-syria-97635/"
"1450",NA,"SYR","-4.41249380267725","4","20160618","2016","36.5383","37.2693","SY","190","19","SY","SY","https://fabiusmaximus.com/2016/06/18/stratfor-looks-at-isis-in-syria-97635/"
"1451","SYR","SYR","-4.41249380267725","2","20160618","2016","36.5383","37.2693","SY","190","19","SY","SY","https://fabiusmaximus.com/2016/06/18/stratfor-looks-at-isis-in-syria-97635/"
"1452",NA,"SYR","-4.41249380267725","1","20160618","2016","36.5383","37.2693","SY","190","19","SY","SY","https://fabiusmaximus.com/2016/06/18/stratfor-looks-at-isis-in-syria-97635/"
"1453",NA,NA,"-2.53684542549232","26","20160618","2016","35.3359","40.1408","SY","190","19","SY",NA,"http://www.moonofalabama.org/2016/06/syria-another-russian-surprise-ends-kerrys-delaying-tactic.html"
"1454","SYR",NA,"-2.7784118981121","14","20160618","2016","35.3359","40.1408","SY","190","19","SY","SY","http://www.moonofalabama.org/2016/06/syria-another-russian-surprise-ends-kerrys-delaying-tactic.html"
"1455","SYR",NA,"-3.50311131597142","6","20160618","2016","35.3359","40.1408","SY","190","19","SY","SY","http://www.moonofalabama.org/2016/06/syria-another-russian-surprise-ends-kerrys-delaying-tactic.html"
"1456","SYR",NA,"-5.64516129032258","2","20160618","2016","33.5","36.3","SY","194","19","SY",NA,"http://www.veteranstoday.com/2016/06/18/syria-terrorists-crushed-outside-damascus/"
